art_id,keyword,art_year,citation,title,author_name,affiliation_1,affiliation_2,country
5300,not defined,2009,56,Innate immunity and adipocyte function Ligand-specific activation of multiple toll-like receptors modulates cytokine adipokine and chemokine secretion in adipocytes,Kopp A; Buechler C; Neumeier M; Weigert J; Aslanidis C; Scholmerich J; Schaffler A,Department of Internal Medicine i Regensburg University Hospital; Institute of Clinical Chemistry Laboratory Medicine Regensburg University Hospital,Regensburg,Germany
5301,not defined,2009,7,INSIG2 SNPs associated with obesity and glucose homeostasis traits in hispanics The IRAS family study,Talbert ME; Langefeld CD; Ziegler JT; Haffner SM; Norris JM; Bowden DW,Department of Biochemistry Wake Forest University School of Medicine Winston-Salem NC United States Department of Internal Medicine Wake Forest University School of Medicine Winston-Salem; Department of Medicine University of Texas Health Sciences Center at San Antonio San Antonio; Department of Preventive Medicine and Biometrics University of Colorado Health Sciences Center Denver; Department of Public Health Sciences Wake Forest University School of Medicine Winston-Salem; Program in Molecular Medicine and Translational Sciences Wake Forest University School of Medicine Winston-Salem,CO; NC; TX,United States
5302,clinical trial; insulin analogue; insulin therapy,2009,9,Insulin detemir causes increased symptom awareness during hypoglycaemia compared to human insulin,Tschritter O; Schafer SA; Klett J; Pfafflin A; Haring H-U; Hennige AM; Fritsche A,Department of Internal Medicine Division of Endocrinology Diabetology Vascular Medicine Nephrology and Clinical Chemistry University of Tübingen,Tübingen,Germany
5303,basal insulin; diet; exercise; insulin glargine; type 2 diabetes,2009,29,Insulin glargine provides greater improvements in glycaemic control vs intensifying lifestyle management for people with type 2 diabetes treated with OADs and 7-8 A1c levels The TULIP study,Blickle J-F; Hancu N; Piletic M; Profozic V; Shestakova M; Dain M-P; Jacqueminet S; Grimaldi A,Endocrinology Research Center; General Hospital; Hopital de la Pitie; Hopitaux Universitaires de Strasbourg; Iuliu Hatieganu University of Medicine; sanofi-aventis; Vuk Vrhovac University Clinic,Cluj Napoca; Moscow; Novo Mesto; Paris; Strasbourg; Zagreb,Croatia; France; Romania; Russian Federation; Slovenia
5304,obesity; oxidative stress,2009,41,Insulin resistance and oxidative stress in children born small and large for gestational age,Chiavaroli V; Giannini C; DAdamo E; De Giorgis T; Chiarelli F; Mohn A,University of Chieti Department of Pediatrics Via Dei Vestini 5,66100 Chieti,Italy
5305,not defined,2009,37,Insulin resistance in adolescents with type 2 diabetes is associated with impaired exercise capacity,Nadeau KJ; Zeitler PS; Bauer TA; Brown MS; Dorosz JL; Draznin B; Reusch JEB; Regensteiner JG,Division of Cardiology Center for Women's Health Research University of Colorado Denver School of Medicine Aurora; Division of Cardiology University of Colorado Denver School of Medicine Aurora; Division of Endocrinology Veterans Administration Hospital University of Colorado Denver School of Medicine Aurora; Division of General Internal Medicine University of Colorado Denver School of Medicine Aurora; Division of Pediatric Endocrinology Children's Hospital University of Colorado Denver School of Medicine Aurora; Division of Pediatric Endocrinology Children's Hospital University of Colorado Denver School of Medicine Aurora CO 80045 United States Division of Endocrinology University of Colorado Denver School of Medicine Aurora; Division of Pediatric Endocrinology Children's Hospital University of Colorado Denver School of Medicine Aurora CO 80045 United States University of Colorado Health Sciences Center Children's Hospital Department of Pediatric Endocrinology B265 13123 East 16th Avenue Aurora; Division of Radiology University of Colorado Denver School of Medicine Aurora,CO 80045,United States
5306,not defined,2009,13,Insulin resistance in subjects with a history of thyrotoxic periodic paralysis TPP,Soonthornpun S; Setasuban W; Thamprasit A,Department of Medicine Faculty of Medicine Prince of Songkla University; Department of Medicine Faculty of Medicine Prince of Songkla University Hat Yai Songkhla 90110 Thailand Department of Medicine Faculty of Medicine Prince of Songkla University,Songkhla,Thailand
5307,not defined,2009,28,Insulin snsitivity in African-American and white women Association with inflammation,Hyatt TC; Phadke RP; Hunter GR; Bush NC; Muoz AJ; Gower BA,Department of Human Studies University of Alabama at Birmingham Birmingham; Department of Nutrition Sciences University of Alabama at Birmingham Birmingham,AL,United States
5308,cardiovascular disease; insulin therapy; myocardil infarct scanion; type 2 diabetes,2009,12,Insulin-induced weight gain and cardiovascular events in patients with type 2 diabetes A report from the DIGAMI 2 study,Aas A-M; Ohrvik J; Malmberg K; Ryden L; Birkeland KI,Cardiology Unit Department of Medicine Karolinska Institutet; Department of Nutrition and Dietetics Aker University Hospital Trondheimsveien 235; Faculty Division Aker University Hospital University of Oslo Oslo Norway Faculty Division Aker University Hospital University of Oslo,0514 Oslo; Oslo; Stockholm,Norway; Sweden
5309,not defined,2009,20,Insulin-like factor 3 as a marker of testicular function in obese men,Foresta C; Di Mambro A; Pagano C; Garolla A; Vettor R; Ferlin A,Department of Histology Center for Male Gamete Cryopreservation University of Padova Via Gabelli 63; Department of Histology Center for Male Gamete Cryopreservation University of Padova Via Gabelli 63 35121 Padova Italy Centro Interuniversitario per Lo Studio Delle Basi Molecolari Delle Malattie della Riproduzione University of Padova; Department of Medical and Surgical Sciences University of Padova,35121 Padova; Padova,Italy
5310,adiponect scanin; apoe; children; cholesterol; genetics; obesity; peroxisome proliferator-activated receptor gamma,2009,7,Interaction between PPARG Pro12Ala and ADIPOQ G276T concerning cholesterol levels in childhood obesity,Johansson LE; Danielsson P; Norgren S; Marcus C; Ridderstrale M,Department of Clinical Sciences Malmo Lund University; National Childhood Obesity Center Karolinska University Hospital,Lund; Stockholm,Sweden
5311,metformin,2009,16,Interaction of beta-blockers with the renal uptake transporter OCT2,Bachmakov I; Glaeser H; Endress B; Morl F; Konig J; Fromm MF,Institute of Experimental and Clinical Pharmacology and Toxicology Clinical Pharmacology and Clinical Toxicology Friedrich-Alexander-University Erlangen-Nuremberg,Erlangen,Germany
5312,not defined,2009,5,Interactions between lipoproteins and platelet membranes in obesity,Raffaelli F; Nanetti L; DAngelo M; Montecchiani G; Alidori A; Montesi L; Faloia E; Vignini A; Mazzanti L,Department of Biochemistry Biology and Genetics School of Medicine Marche Polytechnic University; Division of Endocrinology School of Medicine Marche Polytechnic University,Ancona,Italy
5313,coronary heart disease; ethnic group; nhanes,2009,31,Interethnic differences in the accuracy of anthropometric indicators of obesity in screening for high risk of coronary heart disease,Herrera VM; Casas JP; Miranda JJ; Perel P; Pichardo R; Gonzalez A; Sanchez JR; Ferreccio C; Aguilera X; Silva E; Orostegui M; Gomez LF; Chirinos JA; Medina-Lezama J; Perez CM; Suarez E; Ortiz AP; Rosero L; Schapochnik N; Ortiz Z,Cardiovascular Diseases Epidemiologic Observatory Epidemiologic Research Center Universidad Industrial de Santander; Centro Centroamericano de Población Universidad de Costa Rica; Centro de Investigación Médica Académica; Centro Nacional de Alimentación y Nutrición Instituto Nacional de Salud; Departamento de Salud Pública Pontificia Universidad Católica de Chile; Department of Biostatistics and Epidemiology Medical Sciences Campus University of Puerto Rico; Department of Epidemiology and Population Health London School of Hygiene and Tropical Medicine; Department of Population Health Sciences University of Wisconsin Madison; Department of Population Health Sciences University of Wisconsin Madison WI United States Department of Population Health Sciences University of Wisconsin 610 Walnut Street 703 WARF Madison; Division of Cardiology School of Medicine University of Pennsylvania Philadelphia; Health Division Fundación FES Social; Instituto de Investigación y Estudios de Enfermedades Cardiovasculares Facultad de Medicina Universidad Del Zulia; Instituto de Investigaciones Epidemiológicas Academia Nacional de Medicina; Instituto Dominicano de Cardiología; Ministerio de Salud de Chile; Ministerio de Salud de la Provincia de Tierra Del Fuego; Ministerio de Salud y Ambiente; Santa Maria Catholic University and Santa Maria Research Institute,Arequipa; Bogotá; Bucaramanga; Buenos Aires; Lima; London; Maracaibo; Montevideo; PA; San José; San Juan; Santiago; Santo Domingo; Ushuaia; WI; WI 53726-2397,Argentina; Chile; Colombia; Costa Rica; Peru; Puerto Rico; República Dominicana; United Kingdom; United States; Uruguay; Venezuela
5314,not defined,2009,13,Interleukin-10-592C/A -819C/T and -1082A/G promoter variants affect the susceptibility to nephropathy in Tunisian type 2 diabetes T2DM patients,Ezzidi I; Mtiraoui N; Kacem M; Mallat SG; Mohamed MBH; Chaieb M; Mahjoub T; Almawi WY,Department of Medical Biochemistry College of Medicine and Medical Sciences Arabian Gulf University PO Box 22979 Manama Bahrain Department of Medical Biochemistry College of Medicine and Medical Sciences Arabian Gulf University; Nephrology and Internal Medicine Service - EPS F. Bourguiba; Nephrology Department St. Joseph University; Research Unit of Biology and Genetics of Cancer and Haematological and Autoimmune Diseases Faculty of Pharmacy of Monastir Monastir University,Beirut; Manama; Monastir,Bahrain; Lebanon; Tunisia
5315,not defined,2009,7,Interleukin-18 protein level is upregulated in adipose tissue of obese mice,Membrez M; Ammon-Zufferey C; Philippe D; Aprikian O; Monnard I; MacE K; Darimont C,Department of Nutrition and Health Nestlé Research Center,Lausanne,Switzerland
5316,not defined,2009,9,Internal hernia after gastric bypass surgery during middle trimester pregnancy resulting in fetal loss risk of internal hernia never ends,Efthimiou E; Stein L; Court O; Christou N,Division of Radiology McGill University Health Center Montreal; Section of Bariatric Surgery Division of General Surgery McGill University Health Center Montreal,Que.,Canada
5317,internal hernia; laparoscopic roux-en-y gastric bypass,2009,30,Internal hernia at Petersen space after laparoscopic Roux-en-Y gastric bypass 62 incidence without closure-a single surgeon series of 1047 cases,Bauman RW; Pirrello JR,Carolina Weight Loss Surgery Concord,NC,United States
5318,bariatric surgery; internal hernia; laparoscopic adjustable gastric banding; laparoscopy; morbid obesity,2009,15,Internal hernias and nonclosure of mesenteric defects during laparoscopic roux-en-Y gastric bypass,Madan AK; Lo Menzo E; Dhawan N; Tichansky DS,Division of Laparoendoscopic and Bariatric Surgery University of Miami Miami; Division of Laparoendoscopic and Bariatric Surgery University of Miami Miami FL United States Daughtry Family Department of Surgery School of Medicine University of Miami Miller 1475 NW 12th Avenue Miami; Section of Minimally Invasive Surgery University of Tennessee Health Science Center Memphis,FL; FL 33136; TN,United States
5319,bariatric surgery; lagbing; morbid obesity; swedish adjustable gastric banding,2009,15,International multicenter study of safety and effectiveness of Swedish Adjustable Gastric Band in 1- 3- and 5-year follow-up cohorts,Toouli J; Kow L; Ramos AC; Aigner F; Pattyn P; Galvao-Neto MP; Miller KA; Romano S; Gutierrez M; Jokinen J,Department of Diagnostic Imaging A. Cardarelli Hospital; Department of Surgery Flinders University of South Australia Flinders Medical Centre Bedford Park; Department of Surgery University Hospital Ghent; Department of Surgery University Hospital Innsbruck; Ethicon Endo-Surgery Inc. Cincinnati; Gastro Obeso Center; Surgical Department Ludwig Boltzmann Institute for Gastroenterology and Experimental Surgery General Austrian Hospital Hallein,Ghent; Hallein; Innsbruck; Naples; OH; SA; São Paulo,Australia; Austria; Belgium; Brazil; Italy; United States
5320,not defined,2009,112,Interplay between weight loss and gut microbiota composition in overweight adolescents,Santacruz A; Marcos A; Warnberg J; Marti A; Martin-Matillas M; Campoy C; Moreno LA; Veiga O; Redondo-Figuero C; Garagorri JM; Azcona C; Delgado M; Garcia-Fuentes M; Collado MC; Sanz Y,Departamento de Ciencias Médicas and Quirúrgicas Universidad de Cantabria; Departamento de Educación Física Deporte and Movimiento Humano Universidad Autónoma de Madrid; Departamento de Fisiología and Nutrición Universidad de Navarra; Departamento de Medicina Preventiva and Salud Publica Universidad de Navarra Pamplona Spain Departamento de Fisiología and Nutrición Universidad de Navarra; Departamento de Pediatría Facultad de Medicina Universidad de Granada; Departamento de Pediatría Radiología and Medicina Física Universidad de Zaragoza; Escuela Universitaria de Ciencias de la Salud Universidad de Zaragoza; Facultad de Ciencias de la Actividad Física and Deporte Universidad de Granada; Grupo de Inmunonutrición Instituto Del Frío-ICTAN (CSIC); Grupo de Inmunonutrición Instituto Del Frío-ICTAN (CSIC) Madrid Spain Department of Biosciences and Nutrition Karolinska Institutet; Instituto de Agroquímica and Tecnología de Alimentos (CSIC),Granada; Madrid; Pamplona; Santander; Stockholm; Valencia; Zaragoza,Spain; Sweden
5321,cardiovascular disease risk factor; dyslipidaemia; type 2 diabetes,2009,5,Interpreting clinical trials of diabetic dyslipidaemia New insights,Wierzbicki AS,Department of Chemical Pathology St Thomas' Hospital Lambeth Palace Road,London SE1 7EH,United Kingdom
5322,absorption,2009,3,Intestinal electric stimulation accelerates whole gut transit and promotes fat excrement in conscious rats,Sun Y; Chen JDZ,Veterans Research and Education Foundation Transneuronix Research Lab. VA Medical Center Oklahoma City; Veterans Research and Education Foundation Transneuronix Research Lab. VA Medical Center Oklahoma City OK United States Division of Gastroenterology 221 Microbiology Building University of Texas Medical Branch Route 0632 Galveston,OK; TX 77555-0632,United States
5323,blood glucose; diabetes; gastric emptying; glycemic control,2009,2,Intestinal electrical stimulation decreases postprandial blood glucose levels in rats,Khawaled R; Blumen G; Fabricant G; Ben-Arie J; Shikora S,Beta-Stim Limited; Tufts Medical Center Boston,Caesarea; MA,Israel; United States
5324,biliopancreatic diversion; morbid obesity,2009,4,Intragastric balloon followed by biliopancreatic diversion in a liver transplant recipient A case report,Gentileschi P; Venza M; Benavoli D; Lirosi F; Camperchioli I; DEletto M; Lazzaro A; Stolfi VM; Anselmo A; Di Lorenzo N; Tisone G; Gaspari AL,Department of Surgery University of Tor Vergata Viale Oxford 81; Liver Transplant Unit University of Tor Vergata P.le dell'Umanesimo 10,Rome 00133; Rome 00144,Italy
5325,not defined,2009,21,Intravenous intralipid-induced blood pressure elevation and endothelial dysfunction in obese african-americans with type 2 diabetes,Umpierrez GE; Smiley D; Robalino G; Peng L; Kitabchi AE; Khan B; Le A; Quyyumi A; Brown V; Phillips LS,Department of Medicine Emory University Atlanta; Department of Medicine Emory University Atlanta GA 30303 United States Department of Medicine General Clinical Research Center Emory University School of Medicine 49 Jesse Hill Jr. Drive Atlanta; Rollins School of Public Health Emory University Atlanta; University of Tennessee Health Science Center Memphis,GA 30303; TN 38163,United States
5326,not defined,2009,84,Inverse association between BMI and prefrontal metabolic activity in healthy adults,Volkow ND; Wang G-J; Telang F; Fowler JS; Goldstein RZ; Alia-Klein N; Logan J; Wong C; Thanos PK; Ma Y; Pradhan K,Medical Department Brookhaven National Laboratory Upton; National Institute on Alcohol Abuse and Alcoholism Bethesda; National Institute on Drug Abuse Bethesda MD United States National Institute on Alcohol Abuse and Alcoholism Bethesda,MD; NY,United States
5327,not defined,2009,24,Investigation of the locus near MC4R with childhood obesity in Americans of European and African ancestry,Grant SFA; Bradfield JP; Zhang H; Wang K; Kim CE; Annaiah K; Santa E; Glessner JT; Thomas K; Garris M; Frackelton EC; Otieno FG; Shaner JL; Smith RM; Imielinski M; Chiavacci RM; Li M; Berkowitz RI; Hakonarson H,Behavioral Health Center Department of Child and Adolescent Psychiatry Children's Hospital of Philadelphia Philadelphia PA United States Center for Weight and Eating Disorders Department of Psychiatry University of Pennsylvania Philadelphia; Center for Applied Genomics Abramson Research Center Children's Hospital of Philadelphia Philadelphia; Center for Applied Genomics Abramson Research Center Children's Hospital of Philadelphia Philadelphia PA United States Department of Pediatrics Division of Human Genetics Children's Hospital of Philadelphia Philadelphia PA United States Department of Pediatrics University of Pennsylvania School of Medicine Philadelphia; Department of Biostatistics and Epidemiology University of Pennsylvania Philadelphia,PA,United States
5328,obesity,2009,1,Involvement of the Hippocampus and Neuronal Nitric Oxide Synapse in the Gastric Electrical Stimulation Therapy for Obesity,Xu L; Sun X; Tang M; Chen JDZ,Department of Pathophysiology Medical College of Qingdao University; Division of Gastroentoerlogy University of Texas Medical Branch 1108 the Strand Galveston,Qingdao 266021; TX,China; United States
5329,coronary heart disease; young adult,2009,54,Is body mass index before middle age related to coronary heart disease risk in later life Evidence from observational studies,Owen CG; Whincup PH; Orfei L; Chou Q-A; Rudnicka AR; Wathern AK; Kaye SJ; Eriksson JG; Osmond C; Cook DG,Department of Epidemiology and Health Promotion National Public Health Institute University of Helsinki Helsinki Finland Department of General Practice and Primary Health Care University of Helsinki Helsinki Finland Vasa Central Hospital; Division of Community Health Sciences St. George's University of London Cranmer Terrace; MRC Epidemiology Resource Centre Southampton General Hospital University of Southampton,London SW17 0RE; Southampton; Vasa,Finland; United Kingdom
5330,morbid obesity; sleeve gastrect scanomy; type 2 diabetes,2009,13,Is there any role of resecting the stomach to ameliorate weight loss and sugar control in morbidly obese diabetic patients,Frezza EE; Wozniak SE; Gee L; Wacthel M,Department of Surgery Texas Tech University Health Sciences Center Lubbock; Department of Surgery Texas Tech University Health Sciences Center Lubbock TX United States Center for Metabolic and Bariatric Disease Second Street Lubbock,TX; TX 79416,United States
5331,diabetes; islet,2009,0,Islet protein profiling,Bergsten P,Department of Medical Cell Biology Uppsala University,Uppsala,Sweden
5332,not defined,2009,25,Isorhamnetin represses adipogenesis in 3T3-L1 cells,Lee J; Jung E; Lee J; Kim S; Huh S; Kim Y; Kim Y; Byun SY; Kim Y-S; Park D,Biospectrum Life Science Institute Gunpo City; Biospectrum Life Science Institute Gunpo City Gyunggi Do South Korea Department of Applied Biotechnology Ajou University; Biospectrum Life Science Institute Gunpo City Gyunggi Do South Korea Natural Products Research Institute College of Pharmacy Seoul National University; Department of Applied Biotechnology Ajou University; Natural Products Research Institute College of Pharmacy Seoul National University,Gyunggi Do; Seoul; Suwon,South Korea
5333,erosion; lagbinging; lapband; morbid obesity,2009,2,Jejunal erosion in laparoscopic adjustable gastric band,Mahtemework Y; Powers CJ; Geiss AC; Barsoumian R; Howard ML; Hamilton DM; Warman JB; Kern NV,Department of Laparoscopic Surgery North Shore University Hospital at Syosset Syosset,NY,United States
5334,adult; physical act scanivity; sedentary behavior,2009,26,Joint associations of physical activity and sedentary behaviors with body mass index Results from a time use survey of US adults,Dunton GF; Berrigan D; Ballard-Barbash R; Graubard B; Atienza AA,Applied Research Program Division of Cancer Control and Population Sciences National Cancer Institute Bethesda; Epidemiology and Biostatistics Program Division of Cancer Epidemiology and Biostatistics National Cancer Institute Bethesda; Health Promotion Research Branch Division of Cancer Control and Population Sciences National Cancer Institute Bethesda,MD,United States
5335,not defined,2009,7,Lack of association between a common polymorphism near the INSIG2 gene and BMI myocardial infarction and cardiovascular risk factors,Wiedmann S; Neureuther K; Stark K; Reinhard W; Kallmunzer B; Baessler A; Fischer M; Linsel-Nitschke P; Erdmann J; Schunkert H; Hengstenberg C,Klinik und Poliklinik für Innere Medizin II Universitätsklinikum Regensburg; Medizinische Klinik II Universitätsklinikum Schleswig-Holstein,Lübeck; Regensburg,Germany
5336,adipogenesis; amp-activated protein kinase; insulin act scanion,2009,24,Lactoferrin increases 172Thr AMPK phosphorylation and insulin-induced p473Ser AKT while impairing adipocyte differentiation,Moreno-Navarrete JM; Ortega FJ; Ricart W; Fernandez-Real JM,Hospital de Girona Dr Josep Trueta CIBER Fisiopatologia Obesidad Nutricion (CB06/03/010) Instituto de Salud Carlos III; Hospital de Girona Dr Josep Trueta CIBER Fisiopatologia Obesidad Nutricion (CB06/03/010) Instituto de Salud Carlos III Girona Spain Endocrinology and Nutrition Unit Institut Investigació Biomèdica de Girona Hospital de Girona Dr Josep Trueta Ctra. Franc-a s/n,Girona; Girona 17007,Spain
5337,adjustable gastric banding; morbid obesity; vertical banded gastroplasty,2009,2,Lap banding as a redo surgery restriction over restriction may be a relevant bariatric strategy,Dargent J,Polyclinique de Rillieux 941 Rue Capitaine Julien,Rillieux-la-Pape Cedex 69165,France
5338,bowel obstruct scanion; gastric band; hernia,2009,2,Laparoscopic adjustable gastric band tubing unusual cause of an internal hernia,Ng MK; Thompson G,Division of Surgery Western Health Footscray,Vic.,Australia
5339,gastric bandinging; severe obesity; vagotomy,2009,9,Laparoscopic adjustable gastric banding with truncal vagotomy versus laparoscopic adjustable gastric banding alone interim results of a prospective randomized trial,Angrisani L; Cutolo PP; Ciciriello MB; Vitolo G; Persico F; Lorenzo M; Scarano P,General and Laparoscopic Surgery Unit S. Giovanni Bosco Hospital Federico II Medical School,Naples,Italy
5340,bariatric surgery; laparoscopy; long term result; obesity surgery; vertical banded gastroplasty,2009,17,Laparoscopic adjustable silicone gastric banding vs laparoscopic vertical banded gastroplasty in morbidly obese patients Long-term results of a prospective randomized controlled clinical trial,Scozzari G; Farinella E; Bonnet G; Toppino M; Morino M,Digestive Surgery and Center for Minimal Invasive Surgery Department of Surgery University of Turin C.so A.M. Dogliotti 14,10126 Turin,Italy
5341,hiatal hernia; laparoscopy; morbid obesity; sleeve gastrect scanomy,2009,1,Laparoscopic biomesh hiatoplasty and sleeve gastrectomy in a morbidly obese patient with hiatal hernia,Varela JE,Minimally Invasive and Bariatric Surgery Veteran Affairs North Texas Healthcare System Dallas,TX,United States
5342,conversion; duodenal switch; failure; gastric bandinging,2009,16,Laparoscopic conversion of adjustable gastric banding and vertical banded gastroplasty to duodenal switch,Dapri G; Cadiere GB; Himpens J,Department of Gastrointestinal Surgery European School of Laparoscopic Surgery Saint-Pierre University Hospital,Brussels,Belgium
5344,diabetes mellitus; surgical technique,2009,82,Laparoscopic duodenal-jejunal exclusion in the treatment of type 2 diabetes mellitus in patients with BMI lt 30 kg/m2 LBMI,Ramos AC; Galvao Neto MP; De Souza YM; Galvao M; Murakami AH; Silva AC; Canseco EG; Santamaria R; Zambrano TA,Division of Bariatric and Metabolic Surgery San Obeso Center Guayaquil; Gastrointestinal Bariatric and Metabolic Endoscopy Gastro Obeso Center; Gastrointestinal Bariatric and Metabolic Surgery Gastro Obeso Center; Gastrointestinal Bariatric and Metabolic Surgery Gastro Obeso Center São Paulo Brazil Rua Barata Ribeiro 237-cj. 83/84 Cerqueira Cesar São Paulo,GU; São Paulo; SP CEP: 01308-000,Brazil; Ecuador
5345,fundoplication; gastric bypass; laparoscopy; result,2009,21,Laparoscopic fundoplication compared with laparoscopic gastric bypass in morbidly obese patients with gastroesophageal reflux disease,Varela JE; Hinojosa MW; Nguyen NT,Surgical Service Veterans Affairs North Texas Health Care System Dallas; University of California Irvine School of Medicine Orange,CA; TX,United States
5346,gastric bandinging; laparoscopy; revisional surgery; silastic ring vertical gastroplasty; vertical-banded gastroplasty,2009,2,Laparoscopic gastric banding as revisional procedure to failed vertical gastroplasty,Thill V; Khorassani R; Ngongang C; Van De Winkel N; Mendes Da Costa P; Simoens CM,Department of Digestive Free University of Brussels Brugmann University Hospital Place Van Gehuchten,Brussels 4-1020,Belgium
5347,elderly; gastric bypass; laparoscopic surgery; type 2 diabetes mellitus,2009,15,Laparoscopic gastric bypass in patients 60 years and older Early postoperative morbidity and resolution of comorbidities,Wittgrove AC; Martinez T,Bariatric Program Wittgrove Bariatric Center Scripps Memorial Hospital 9834 Genesee Avenue san deigo,CA 92037,United States
5348,adjustable gastric banding; bariatric surgery; morbid obesity; revision surgery,2009,2,Laparoscopic insertion of a gastric band for weight gain following laparoscopic roux-en-y gastric bypass Description of the technique,Heath D; Leff D; Sufi P,North London Obesity Surgery Service (NLOSS) Whittington Hospital Magdala Avenue,London N19 5NF,United Kingdom
5349,complication; fistula; laparoscopic roux-en-y gastric bypass; morbid obesity,2009,5,Laparoscopic management of chronic gastric pouch fistula after laparoscopic gastric bypass,Tucker ON; Escalante-Tattersfield T; Szomstein S; Rosenthal R,The Bariatric and Metabolic Institute Section of Minimally Invasive Endoscope Surgery Cleveland Clinic Florida Weston,FL,United States
5350,eating behavior; failure; gastric bypass; revision; weigrowth hormonet regain,2009,20,Laparoscopic placement of non-adjustable silicone ring for weight regain after roux-en-Y gastric bypass,Dapri G; Cadiere GB; Himpens J,Department of Gastrointestinal Surgery European School of Laparoscopic Surgery Saint-Pierre University Hospital 322 rue Haute,Brussels 1000,Belgium
5351,incisional hernia; laparoscopic sleeve gastrect scanomy,2009,1,Laparoscopic repair of large flank hernia staged with laparoscopic sleeve gastrectomy in the morbidly obese,Varela JE; Kane K,Minimally Invasive and Bariatric Surgery Veteran Affairs North Texas Health Care System Dallas,TX,United States
5352,gastric bypass; morbid obesity,2009,3,Laparoscopic Roux-en-Y gastric bypass after previous Nissen fundoplication,Nguyen SQ; Grams J; Tong W; Sabnis AA; Herron DM,Division of Laparoscopic and Bariatric Surgery Mount Sinai Medical Center New York,NY,United States
5353,blood pressure; gastric bypass; hypertension; weigrowth hormonet loss,2009,22,Laparoscopic Roux-en-Y Gastric Bypass and Its Early Effect on Blood Pressure,Ahmed AR; Rickards G; Coniglio D; Xia Y; Johnson J; Boss T; OMalley W,Departmentof Biostatistics and Computational Biology University of Rochester Medical Center Rochester; Division of Bariatric and Gastrointestinal Surgery University of Rochester Medical Center Rochester; Division of Bariatric and Gastrointestinal Surgery University of Rochester Medical Center Rochester NY United States Division of Bariatric and Gastrointestinal Surgery Highland Hospital 1000 South Avenue Rochester,NY; NY 14620,United States
5354,bariatric surgery; gastric bandinging; gastric bypass,2009,1,Laparoscopic Roux-en-Y gastric bypass surgery in the Obesity Center Wuerzburg - Patient selection and results,Fein M; Bueter M; Jurowich C; Wierlemann A; Gerlach A; Thalheimer A,Department of Surgery; Department of Surgery University of Wuerzburg Hospital Germany Department of Investigative Medicine Hammersmith Hospital; Department of Surgery University of Wuerzburg Hospital Germany Klinik und Poliklinik für Allgemein- Viszeral- Gefäß- und Kinderchirurgie Universitätsklinikum Würzburg Oberdürrbacher Straße 6,97080 Würzburg; Imperial College London; University of Wuerzburg Hospital,Germany; United Kingdom
5355,duodenal switch; sleeve gastrect scanomy; stenosis,2009,34,Laparoscopic seromyotomy for long stenosis after sleeve gastrectomy with or without duodenal switch,Dapri G; Cadiere GB; Himpens J,Department of Gastrointestinal Surgery European School of Laparoscopic Surgery Saint-Pierre University Hospital 322 rue Haute,Brussels 1000,Belgium
5356,laparoscopy; obesity; sleeve gastrect scanomy; weigrowth hormonet loss,2009,35,Laparoscopic sleeve gastrectomy as revisional procedure for failed gastric banding and vertical banded gastroplasty,Iannelli A; Schneck AS; Ragot E; Liagre A; Anduze Y; Msika S; Gugenheim J,Service de Chirurgie Digestive Clinique des Cèdres Château d'Alliez; Service de Chirurgie Digestive et Transplantation Hépatique Hôpital Archet 2 151 Route Saint Antoine de Ginestiere Nice 06202 France Centre Hospitalier Universitaire de Nice Pôle Digestif Nice 06202 France Faculté de Médecine Université de Nice-Sophia-Antipolis; Service de Chirurgie Générale et Digestive Hôpital Louis Mourier 178 Rue des Renouillers,Colombes Cedex 92701; Cornebarrieu 31700; Nice 06107,France
5357,gastric cancer; laparoscopic sleeve gastrect scanomy; morbid obesity,2009,13,Laparoscopic sleeve gastrectomy with duodenojejunal bypass technique and preliminary results,Kasama K; Tagaya N; Kanehira E; Oshiro T; Seki Y; Kinouchi M; Umezawa A; Negishi Y; Kurokawa Y,AMG Endoscopic Surgery Academy; Minimally Invasive Surgery Center Yotsuya Medical Cube 2-7-7 Niban-cho Chiyoda-ku; Second Department of Surgery Dokkyo Medical University,Saitama; Tochigi; Tokyo 102-0084,Japan
5358,sleeve gastrect scanomy,2009,21,Laparoscopic transumbilical sleeve gastrectomy without visible abdominal scars,Nguyen NT; Reavis KM; Hinojosa MW; Smith BR; Wilson SE,Department of Surgery University of California Irvine Medical Center Orange,CA,United States
5359,biliopancreatic diversion; laparoscopy; morbid; obesity,2009,8,Laparoscopically assisted ERCP in a case of acute cholangitis in a patient with biliopancreatic diversion with distal gastric preservation,Sebastian JJ; Resa JJ; Pena E; Blas JM; Cena G; Fatas JA,Servicio de Aparato Digestivo Hospital General Royo Villanova Avda. San Gregorio 30; Servicio de Cirugía General y Del Aparato Digestivo Hospital General Royo Villanova Avda. San Gregorio 30,Zaragoza 50015,Spain
5360,bariatric surgery; laparoscopy,2009,11,Lapband system in super-superobese patients gt60 kg/m2 4-year results,Torchia F; Mancuso V; Civitelli S; Di Maro A; Cariello P; Rosano PT; Sionne GC; Lorenzo M; Cascardo AJ,Ninetta Rosano Institute Casa di Cura Tricarico Via Capo Tirone n.12.20,87021 Belvedere Marittimo (CS),Italy
